seq,xcol, ycol
191,665.4025, 9290.7295
192,1436.9948, 9439.553
193,750.9117, 9379.887
194,628.1437, 9475.656
195,461.11572, 9453.163
196,733.1949, 9497.704
197,630.48395, 9429.738
198,1174.274, 9466.944
199,1193.1073, 9490.808
200,739.6843, 9575.765
201,1003.62726, 9521.1045
202,871.1412, 9390.39
203,906.8739, 9538.255
204,969.77386, 9500.182
205,488.29367, 9182.452
206,597.4228, 9401.151
207,631.8329, 9354.449
208,235.55072, 9374.256
209,872.4758, 9608.149
210,445.01965, 9435.461
211,660.2987, 9435.591
212,1029.3643, 9358.087
213,905.8299, 9283.161
214,915.1758, 9465.19
215,962.92456, 9364.056
216,534.6441, 9317.148
217,233.31746, 9469.414
218,658.9476, 9550.96
219,907.76416, 9486.654
220,694.67377, 9512.997
221,742.5082, 9587.856
222,638.29266, 9352.267
223,570.77795, 9491.504
224,705.946, 9512.349
225,488.9578, 9568.284
226,452.38953, 9438.562
227,255.47514, 9632.355
228,477.9549, 9484.112
229,665.8581, 9641.094
230,875.2507, 9106.566
231,839.3829, 9429.983
232,753.1584, 9465.462
233,547.98895, 9539.551
234,559.88306, 9899.295
235,1701.8077, 9591.33
236,779.1561, 9444.428
237,494.55334, 9520.549
238,667.9845, 9517.665
239,881.8471, 9395.461
240,648.7118, 9674.668
241,884.9933, 9157.06
242,1375.0161, 9485.928
243,343.99246, 9603.808
244,881.8189, 9445.185
245,544.76605, 9497.364
246,721.7652, 9485.454
247,1019.78613, 9371.127
248,869.71246, 9511.304
249,941.61395, 9510.34
250,617.5599, 9499.772
251,1113.8439, 9398.212
252,267.64343, 9278.932
253,825.2127, 9489.968
254,389.01437, 9418.849
255,1528.5052, 9389.817
256,812.55884, 8967.974
257,252.16411, 9571.14
258,549.32654, 9549.738
259,407.12695, 9541.265
260,429.73535, 9419.128
261,400.9536, 9511.284
262,617.3631, 9718.035
263,551.24915, 9409.591
264,572.15295, 9368.805
265,921.0246, 9541.264
266,1698.9375, 9466.331
267,593.8732, 9522.876
268,957.6046, 9546.743
269,766.8601, 9497.301
270,1052.6179, 9498.831
271,820.4396, 9473.59
272,637.21124, 9541.542
273,292.27194, 9550.652
274,654.4247, 9539.003
275,746.3009, 9538.173
276,1071.5135, 9474.543
277,561.8682, 9389.069
278,1157.421, 8836.439
279,982.1802, 9473.368
280,620.62054, 9499.567
281,1214.551, 9471.066
282,1087.3483, 9451.85
283,633.3612, 9452.982
284,683.948, 9383.181
285,568.9223, 9440.523
286,664.60175, 9371.868
287,1082.7598, 9500.5
288,945.02594, 9458.527
289,1164.0099, 9450.64
290,1018.27234, 9580.639
291,724.41534, 9636.683
292,598.6539, 9519.458
293,661.7021, 9397.474
294,855.4249, 9484.679
295,802.9836, 9439.737
296,954.6304, 9502.629
297,911.4224, 9456.707
298,1077.5752, 9473.099
299,1280.6691, 9448.531
300,395.72702, 9285.427
301,618.6417, 9612.904
302,450.61804, 9607.046
303,1441.3198, 9522.679
304,698.8924, 9407.341
305,798.99335, 9637.573
306,1508.1506, 9487.026
307,791.0721, 9465.325
308,819.77496, 9467.45
309,870.76447, 9485.504
310,610.33954, 9517.868
311,608.91174, 9428.958
312,1025.5927, 9623.995
313,735.30804, 9663.339
314,459.55188, 9488.381
315,1112.6244, 9466.474
316,652.4794, 9438.126
317,654.29987, 9412.591
318,445.41473, 9529.939
319,831.25214, 9406.224
320,795.3715, 9136.749
321,841.1948, 9567.637
322,1090.7213, 9373.857
323,912.1736, 9394.895
324,1002.1122, 9610.98
325,823.1731, 9514.861
326,1022.8698, 9498.751
327,418.1318, 9453.364
328,867.1835, 9556.652
329,413.54007, 9662.637
330,958.2809, 9436.074
331,892.4412, 9488.705
332,931.49225, 9325.133
333,602.9302, 9983.291
334,647.61633, 9796.149
335,574.88446, 9758.225
336,447.34738, 9487.749
337,502.6165, 9478.807
338,765.6224, 9597.455
339,661.62683, 9712.081
340,460.96732, 9346.4375
341,466.2345, 9460.854
342,641.71844, 9426.261
343,572.7932, 9369.263
344,849.0764, 9370.68
345,467.38174, 9432.68
346,553.67413, 9599.0
347,659.5177, 9481.864
348,473.30154, 9441.262
349,701.5977, 9486.085
350,892.9722, 9411.208
351,874.22906, 9397.844
352,998.8092, 9464.519
353,843.7692, 9429.95
354,605.491, 9424.544
355,566.3474, 9390.412
356,71.60061, 9505.946
357,715.5852, 9403.876
358,539.2041, 9433.625
359,1308.4102, 9469.142
360,622.24915, 9196.924
361,1201.4541, 9386.776
362,828.63074, 9456.472
363,588.3167, 9458.086
364,1061.4736, 9442.092
365,859.0697, 9556.801
366,407.49664, 9228.271
367,445.96274, 9494.981
368,740.20996, 9442.157
369,862.8163, 9381.847
370,738.47864, 9478.033
371,1153.1735, 9787.399
372,758.17096, 9247.105
373,794.041, 9429.044
374,473.37726, 9425.719
375,848.06555, 9456.709
376,679.56323, 9348.682
377,870.86334, 9574.276
378,514.43414, 9401.349
379,1117.2855, 9499.345
380,789.647, 9543.279
381,1040.8171, 9226.347
382,725.8548, 9472.319
383,1048.487, 9433.967
384,1137.7198, 9408.292
385,1288.0458, 9380.056
386,761.7012, 9398.855
387,1010.9501, 9496.523
388,570.7794, 9516.925
389,393.7628, 9528.293
390,958.17017, 9597.506
391,874.5006, 9298.741
392,1067.8761, 9391.828
393,516.5932, 9456.006
394,433.40747, 9409.137
395,198.75151, 9172.541
396,931.1163, 9483.395
397,547.928, 9402.668
398,748.3947, 9426.966
399,721.4441, 9402.472
400,715.1063, 9460.697
401,651.0446, 9404.982
402,522.5944, 9383.122
403,461.13858, 9501.922
404,1595.3431, 9499.302
405,673.63403, 9411.012
406,672.99255, 9336.537
407,870.76447, 9131.717
408,1167.4093, 9445.723
409,1107.4883, 9441.246
410,893.7221, 9395.575
411,838.0254, 9054.785
412,679.9773, 9497.495
413,658.1375, 9442.627
414,784.6099, 9419.077
415,771.75397, 9476.769
416,695.2283, 9417.414
417,331.68668, 9401.914
418,854.04987, 9748.618
419,855.8616, 9496.428
420,826.985, 9579.749
421,1146.4442, 9502.33
422,958.1636, 9391.883
423,1057.6475, 9416.126
424,2068.1355, 9628.524
425,1078.5387, 9526.888
426,749.81226, 9485.227
427,1015.4097, 9444.647
428,694.23883, 9392.267
429,863.11487, 9455.644
430,505.7639, 9327.048
431,1174.6556, 9412.978
432,544.76605, 9474.945
433,618.9631, 9576.77
434,682.47394, 9385.25
435,1235.6548, 9403.536
436,794.9717, 9634.406
437,705.68115, 9518.825
438,527.12366, 9362.607
439,1177.576, 9436.863
440,1030.4028, 9338.373
441,2222.745, 9475.189
442,959.0246, 9216.694
443,636.39294, 9441.921
444,178.56526, 9635.461
445,828.32, 9543.271
446,1257.6503, 9359.838
447,17.608166, 9482.105
448,503.88544, 9245.478
449,881.56067, 9333.291
450,1458.9033, 9454.142
451,1056.2438, 9535.825
452,891.7055, 9287.691
453,1087.0511, 9249.901
454,1311.7057, 9277.101
455,678.87665, 9424.649
456,664.0894, 9406.764
457,920.7816, 9528.395
458,1040.2804, 9454.988
459,828.0462, 9319.019
460,806.62506, 9387.458
461,713.1637, 9535.629
462,643.5157, 9421.978
463,851.73676, 9505.805
464,826.1692, 9385.786
465,776.51227, 9021.634
466,806.2494, 9473.463
467,782.1322, 9369.924
468,422.56058, 9756.672
469,456.39575, 9236.959
470,721.4733, 9443.396
471,434.1181, 9427.837
472,994.4529, 9609.711
473,502.96872, 9363.284
474,819.00366, 9438.192
475,702.11444, 9313.833
476,624.6482, 9458.915
477,714.21216, 9382.049
478,884.9894, 9482.182
479,622.7879, 9565.242
480,645.08966, 9382.532
481,835.99713, 9374.498
482,1291.1333, 9541.403
483,944.29944, 9402.211
484,553.8294, 9492.382
485,769.67474, 9748.48
486,685.5968, 9385.423
487,507.20715, 9520.558
488,1026.4847, 9526.823
489,822.24445, 9494.008
490,575.0609, 9406.33
491,852.70435, 9417.3125
492,944.8837, 9513.57
493,665.92896, 9405.863
494,825.11523, 9412.895
495,1815.1152, 9429.496
496,900.548, 9805.24
497,919.6586, 9451.12
498,607.1175, 9413.504
499,834.5745, 9437.457
500,531.8295, 9010.2705
501,820.8054, 9285.375
502,548.7352, 9439.659
503,915.1249, 9517.761
504,1433.0724, 9539.211
505,911.15375, 9398.67
506,1119.089, 9446.178
507,964.2686, 9756.235
508,749.30505, 9983.291
509,1320.9802, 9364.55
510,740.4312, 9641.969
511,826.9241, 9545.91
512,439.84827, 9495.886
513,736.12427, 9419.186
514,993.7522, 9521.016
515,812.5219, 9419.08
516,962.92456, 9541.205
517,1106.6993, 9412.782
518,806.5392, 9355.869
519,703.0026, 9272.131
520,1054.2567, 9435.995
521,1440.8951, 9444.181
522,551.5625, 9448.743
523,476.6348, 9627.971
524,526.6869, 9075.809
525,749.9868, 9353.198
526,885.4155, 9479.136
527,1039.4491, 9312.634
528,623.101, 9403.505
529,639.6116, 9383.988
530,709.9112, 9441.591
531,860.5863, 9324.844
532,677.937, 9523.418
533,400.5006, 9491.749
534,958.93536, 9456.58
535,838.8564, 9081.642
536,1104.5823, 9371.148
537,676.39435, 9432.197
538,450.4441, 9470.32
539,447.54382, 9556.848
540,911.1687, 9386.701
541,663.39923, 9271.963
542,1075.4337, 9525.904
543,496.00253, 9577.45
544,1311.7772, 9466.726
545,294.13553, 9620.374
546,1014.31744, 9611.604
547,839.1618, 9132.857
548,858.5808, 9525.458
549,708.3034, 9578.914
550,794.9717, 9427.309
551,485.28943, 9454.29
552,350.65814, 9488.674
553,1133.7108, 9386.836
554,531.5155, 9326.203
555,389.01437, 9583.365
556,650.92676, 9551.15
557,1032.4154, 9383.155
558,1089.0653, 9417.703
559,372.88068, 9341.3545
560,127.51185, 9506.249
561,650.19836, 9372.093
562,533.2844, 9452.918
563,617.3631, 9364.621
564,573.29297, 9331.616
565,697.0128, 9516.671
566,869.7113, 9484.175
567,830.6403, 9460.097
568,336.56424, 9364.374
569,627.46967, 9454.956
570,612.67755, 9411.051
571,561.1652, 9471.789
572,681.0006, 9787.335
573,747.3402, 9510.37
574,843.299, 9104.397
575,441.3198, 9463.935
576,533.3139, 9436.79
577,565.4406, 9338.448
578,539.82294, 9674.956
579,1267.006, 9207.245
580,637.4204, 9351.795
581,407.47552, 9419.914
582,797.18274, 9454.333
583,816.2684, 9363.658
584,963.48114, 9434.659
585,603.1607, 9497.961
586,1060.3446, 9486.218
587,789.3844, 9336.544
588,928.98047, 9435.743
589,591.9526, 9256.954
590,690.7409, 9437.043
591,412.95718, 9426.129
592,789.647, 9468.194
593,468.46756, 9459.895
594,681.8065, 9403.948
595,828.6628, 9632.607
596,976.7033, 9399.63
597,643.51074, 9223.425
598,884.14374, 9521.088
599,659.56274, 9585.207
600,825.03107, 9467.258
601,778.94104, 9493.778
602,1048.4464, 9327.103
603,726.8553, 9512.356
604,317.72736, 9368.857
605,404.6884, 9618.084
606,717.5215, 9459.611
607,379.30212, 9805.028
608,876.44794, 9697.591
609,1036.2788, 9458.881
610,1025.0886, 9419.747
611,648.19257, 9478.731
612,276.25598, 9266.737
613,607.02277, 9373.09
614,629.5497, 9380.905
615,629.5497, 9482.744
616,717.664, 9523.222
617,863.80896, 9553.46
618,708.8109, 9338.337
619,698.4149, 9521.005
620,657.2845, 9473.078
621,707.58075, 9512.8545
622,536.3221, 9394.199
623,390.04764, 9406.918
624,630.2971, 9309.188
625,319.989, 9628.943
626,241.23381, 9518.787
627,948.799, 9399.828
628,1366.4622, 9944.972
629,1332.0099, 9983.291
630,676.86584, 9474.8
631,615.4653, 9275.994
632,887.20734, 9500.805
633,754.38336, 9412.787
634,621.5836, 9524.356
635,643.2721, 9606.158
636,1043.0524, 9412.674
637,469.28326, 9558.922
638,813.0583, 9223.744
639,1079.7849, 9164.749
640,834.0867, 9350.982
641,342.07587, 9588.568
642,733.2404, 9338.225
643,881.7736, 9391.349
644,893.31213, 9444.381
645,221.31487, 9635.695
646,993.29266, 9382.54
647,598.9617, 9442.124
648,1185.782, 9365.673
649,1095.2472, 9345.434
650,378.12222, 9297.177
651,492.7217, 9488.483
652,428.3858, 9464.503
653,866.10925, 9565.659
654,845.18475, 9269.626
655,714.794, 9335.571
656,1097.3838, 9446.298
657,855.78217, 9348.1455
658,968.1266, 9427.873
659,566.19525, 9598.836
660,992.34814, 9426.789
661,685.0582, 9375.087
662,792.5681, 9443.654
663,259.9111, 9259.569
664,1110.0045, 9471.35
665,1138.0399, 9510.261
666,1077.2639, 9410.814
667,451.5304, 9525.238
668,612.33813, 9258.207
669,719.67596, 9359.791
670,834.4089, 9494.191
671,1259.0723, 9478.975
672,1023.19336, 9578.929
673,996.8932, 9430.786
674,1133.4277, 9382.36
675,819.012, 9444.16
676,467.13022, 9521.077
677,859.5645, 9414.009
678,426.2841, 9634.758
679,711.6955, 9457.398
680,399.6829, 9457.376
681,478.1525, 9462.003
682,1464.7344, 9488.274
683,818.3178, 9322.097
684,715.48395, 9552.14
685,884.13153, 9362.405
686,548.7799, 9535.016
687,732.6612, 9421.374
688,872.63025, 9517.204
689,617.70135, 9594.995
690,738.96155, 9623.666
691,903.058, 9983.291
692,840.83777, 9463.572
693,541.522, 9452.382
694,541.91284, 9554.892
695,855.4836, 9543.701
696,789.8461, 9326.173
697,1583.191, 9428.043
698,603.9794, 9409.555
699,786.7043, 9382.312
700,436.6163, 9548.471
701,1001.9633, 9388.968
702,1141.2766, 9435.856
703,1360.8507, 9929.306
704,1356.847, 9858.479
705,582.0191, 9166.246
706,884.9894, 9594.335
707,637.4778, 9590.489
708,645.08966, 9252.993
709,659.8609, 9452.521
710,827.72986, 9855.087
711,797.7991, 9215.302
712,525.17444, 9579.053
713,955.1218, 9418.533
714,341.2214, 9498.363
715,861.6583, 9391.276
716,800.6684, 9451.391
717,654.6276, 9420.291
718,1508.0826, 9568.749
719,216.97197, 9442.976
720,961.048, 9527.284
721,728.78436, 9443.914
722,457.97028, 9513.621
723,570.24066, 9477.052
724,750.2746, 9473.446
725,1318.558, 9514.524
726,593.637, 9538.556
727,680.97675, 9283.619
728,1017.6534, 9388.243
729,1170.9442, 9411.474
730,500.11642, 9460.995
731,836.46045, 9378.682
732,842.3968, 9389.596
733,1255.2174, 9518.869
734,1506.3732, 9475.335
735,1280.6864, 9983.291
736,1289.6602, 9490.481
737,720.37964, 9149.337
738,1171.4963, 9453.801
739,633.07697, 9298.105
740,1256.5688, 9477.257
741,819.19135, 9489.845
742,966.2614, 9495.131
743,655.38025, 9425.363
744,613.3393, 9465.352
745,962.45404, 9518.373
746,956.95337, 9376.383
747,1012.6595, 9444.084
748,742.473, 9392.771
749,420.89365, 9368.117
750,818.9948, 9468.964
751,767.75574, 9408.193
752,850.85425, 9458.481
753,683.7176, 9400.452
754,596.19916, 9211.768
755,817.158, 9490.234
756,777.89404, 9486.606
757,2097.4712, 9568.777
758,582.05273, 9484.965
759,698.33966, 9405.819
760,1165.0298, 9490.713
761,539.738, 9463.108
762,744.505, 9375.9
763,352.23856, 9366.088
764,834.4089, 9409.081
765,1156.7871, 9457.305
766,480.17618, 9353.218
767,556.67487, 9416.376
768,517.40546, 9562.199
769,760.31757, 9724.615
770,511.23563, 9535.405
771,529.19366, 9421.685
772,463.04694, 9384.265
773,513.363, 9498.672
774,1155.2738, 9519.609
775,1057.7798, 9470.891
776,432.17523, 9423.137
777,825.6528, 9413.545
778,810.8812, 9508.212
779,935.4383, 9031.576
780,776.4217, 9409.179
781,1544.0049, 9397.017
782,953.25275, 9499.149
783,566.27484, 9584.928
784,849.0096, 9447.624
785,440.485, 9531.348
786,664.70776, 9391.317
787,644.3742, 9396.348
788,291.8951, 9619.528
789,870.1486, 9440.986
790,481.379, 9522.4375
791,647.4514, 9528.077
792,1014.74994, 9405.732
793,654.5756, 9420.07
794,363.07465, 9684.689
795,1031.2518, 9531.776
796,994.9148, 9471.14
797,783.7145, 9474.941
798,386.9987, 9454.983
799,1281.471, 9524.469
800,709.7339, 9411.714
801,701.4696, 9531.641
802,749.7973, 9426.485
803,738.0429, 9477.491
804,1110.6781, 9446.092
805,661.2096, 9409.547
806,911.4224, 9390.622
807,608.2608, 9523.097
808,1090.6606, 9983.291
809,777.74786, 9586.998
810,618.6417, 9480.242
811,817.83923, 9427.197
812,841.86053, 9292.08
813,1211.6816, 9456.978
814,1631.4205, 9450.023
815,953.167, 9395.444
816,1478.2664, 9487.091
817,570.15826, 9349.549
818,518.3713, 9513.888
819,933.18994, 9631.046
820,1457.799, 9419.02
821,541.38513, 9368.522
822,617.8248, 9392.212
823,1105.1206, 9505.428
824,231.70872, 9576.274
825,343.7643, 9240.95
826,947.7366, 9478.228
827,966.5942, 9286.848
828,750.54816, 9462.52
829,508.96692, 9415.867
830,995.1022, 9522.192
831,672.86755, 9477.512
832,1036.7006, 9441.66
833,495.76755, 9675.075
834,448.6121, 9983.291
835,1293.3519, 9428.267
836,851.4437, 9460.993
837,478.02853, 9498.813
838,758.8321, 9561.949
839,774.97644, 9379.587
840,855.78217, 9474.905
841,968.1266, 9454.766
842,522.1031, 9249.294
843,743.0596, 9516.124
844,376.3982, 9369.3955
845,498.80795, 9160.375
846,656.9064, 9582.293
847,596.7463, 9607.012
848,404.41125, 9487.048
849,769.47394, 9547.394
850,1287.1322, 9497.306
851,582.9525, 9412.422
852,704.994, 9135.442
853,555.42694, 9169.17
854,423.26645, 9437.35
855,494.8781, 9430.059
856,908.9735, 9459.2705
857,576.19415, 9115.607
858,833.6814, 9450.776
859,1273.4235, 9422.52
860,976.8278, 9450.405
861,1218.2501, 9677.142
862,799.7594, 9983.291
863,693.6192, 9908.265
864,1035.8203, 9662.665
865,997.35315, 9448.3545
866,1008.8764, 9538.331
867,744.84406, 9487.859
868,957.4196, 9493.06
869,725.0491, 9654.636
870,908.6999, 9898.885
871,843.299, 9979.166
872,676.4545, 9338.76
873,724.2816, 9409.826
874,932.3741, 9489.7
875,833.5037, 9539.733
876,886.5278, 9413.297
877,358.10492, 9687.929
878,701.39874, 9410.379
879,914.50916, 9392.583
880,654.79535, 9352.189
881,787.5219, 9489.113
882,617.85236, 9544.791
883,693.78467, 9216.079
884,642.57025, 9172.959
885,811.66833, 9496.337
886,680.0884, 9454.742
887,323.24466, 9310.645
888,956.2343, 9438.471
889,392.94537, 9454.158
890,747.6065, 9492.341
891,564.28284, 9532.105
892,1136.2814, 9457.494
893,286.39368, 9538.143
894,320.06778, 9446.179
895,854.8153, 9170.361
896,1172.5394, 9509.498
897,956.98376, 9563.402
898,940.259, 9463.402
899,534.93164, 9650.923
900,858.91376, 9812.329
901,641.17426, 9078.062
902,933.341, 9372.731
903,570.6367, 9423.305
904,143.83028, 9410.87
905,832.4498, 9434.897
906,919.0806, 9433.239
907,1288.2656, 9438.59
908,1029.5354, 9365.666
909,467.48767, 9381.19
910,973.8416, 9447.684
911,539.1785, 9543.998
912,460.9433, 9983.291
913,687.2812, 9507.771
914,430.07962, 9443.275
915,778.3586, 9413.069
916,596.0531, 9495.027
917,1303.3643, 9421.692
918,1346.5447, 9529.836
919,1163.091, 9535.971
920,757.1361, 9406.1455
921,230.85385, 9209.644
922,648.8396, 9489.614
923,551.01953, 9383.343
924,1021.30774, 9459.079
925,674.3605, 9490.71
926,290.55997, 9222.999
927,285.38495, 9444.388
928,493.72296, 9509.047
929,516.77795, 9356.387
930,702.44366, 9523.135
931,1554.1768, 9446.658
932,556.69, 9427.45
933,711.13885, 9291.48
934,1412.744, 9392.11
935,518.7175, 9091.326
936,643.2721, 9381.184
937,969.82385, 9352.001
938,572.17816, 9403.262
939,651.5816, 9397.853
940,478.20343, 9541.88
941,790.0735, 9391.321
942,973.5434, 9447.838
943,703.8779, 9341.294
944,881.7736, 9423.995
945,761.28937, 9133.387
946,647.76587, 9424.95
947,1007.9393, 9455.011
948,1302.1669, 9467.073
949,1302.6233, 9506.936
950,831.5222, 9390.351
951,1111.8972, 9661.895
952,830.50775, 9440.439
953,604.77997, 9442.792
954,645.9535, 9472.96
955,580.91846, 9369.75
956,479.71252, 9343.782
957,620.8024, 9403.891
958,672.3288, 9621.012
959,1063.3146, 9461.208
960,676.375, 9362.849
961,618.23706, 9420.133
962,398.462, 9376.875
963,931.8855, 9427.216
964,502.6165, 9472.184
965,354.153, 9575.472
966,867.09344, 9585.327
967,776.8117, 9501.231
968,620.55676, 9366.307
969,619.6837, 9496.306
970,888.402, 9296.864
971,636.23816, 9377.496
972,1441.3564, 9417.666
973,208.00723, 9368.829
974,666.8611, 9391.833
975,-5.0353856, 9605.887
976,797.0047, 9451.484
977,592.0677, 9432.156
978,338.018, 9224.52
979,1020.7771, 9456.823
980,674.98596, 9651.177
981,979.6393, 9462.984
982,925.9502, 9382.639
983,388.05234, 9341.419
984,531.9564, 9299.219
985,766.8601, 9516.829
986,744.76, 9379.094
987,512.03357, 9505.607
988,1018.5882, 9442.194
989,233.40364, 9418.324
990,845.2359, 9592.765
991,525.9646, 9381.566
992,998.3062, 9425.828
993,782.15326, 9553.262
994,820.5301, 9452.631
995,996.82837, 9600.152
996,870.1486, 9527.453
997,569.5723, 9330.148
998,1062.1943, 9454.001
999,313.44034, 9419.597
1000,856.47626, 9578.435
1001,569.2658, 9663.9375
1002,867.1686, 9535.317
1003,826.08954, 9554.283
1004,509.24323, 9386.127
1005,1291.0381, 9408.049
1006,779.419, 9323.306
1007,1048.3008, 9469.705
1008,547.928, 9399.673
1009,689.6699, 9534.709
1010,295.15707, 9936.414
1011,729.7872, 9335.167
1012,1339.303, 9469.199
1013,1065.4363, 9349.339
1014,696.24615, 9422.268
1015,586.2903, 9386.296
1016,688.31903, 9541.46
1017,305.46124, 9178.869
1018,386.03043, 9486.046
1019,360.4082, 9418.852
1020,682.35376, 9518.553
1021,791.0499, 9412.122
1022,485.5546, 9274.112
1023,768.0613, 9865.679
1024,746.23486, 9520.231
1025,1340.7277, 9484.328
1026,1108.8019, 9481.6875
1027,739.27246, 9432.151
1028,478.7657, 9421.227
1029,721.98645, 9435.881
1030,547.5294, 9455.033
1031,694.8947, 9587.405
1032,1000.0906, 9106.29
1033,385.47702, 9625.537
1034,632.33154, 9309.134
1035,1256.8541, 9421.873
1036,1005.3368, 9471.901
1037,1415.4911, 9281.658
1038,773.5083, 9188.423
1039,569.37683, 9425.104
1040,943.7442, 9185.151
1041,674.73724, 9416.674
1042,639.65686, 9563.122
1043,919.08356, 9877.044
1044,1066.2832, 9422.593
1045,968.51984, 9392.2705
1046,407.03806, 9412.754
1047,758.28406, 9385.8955
1048,668.97015, 9316.365
1049,1354.8534, 9393.344
1050,730.698, 9462.941
1051,920.527, 9344.415
1052,425.78394, 9097.2295
1053,995.6494, 9512.269
1054,482.08466, 9449.611
1055,288.95566, 9431.994
1056,644.82983, 9353.8
1057,723.07367, 9439.504
